PLZ,quantity,name,color,price,total
03051,2,Expedita,black,512.3,1024.6
14828,4,Explicabo,pink,813.4,3253.61
14828,4,Explicabo,pink,813.4,3253.61
14828,3,Deleniti,blue,103.63,310.9
14828,4,Explicabo,pink,813.4,3253.61
14828,3,Deleniti,blue,103.63,310.9
14828,4,Deleniti,green,98.27,393.1
14828,4,Explicabo,pink,813.4,3253.61
14828,3,Deleniti,blue,103.63,310.9
14828,4,Deleniti,green,98.27,393.1
14828,4,Fuga,red,41.47,165.89
06502,4,Explicabo,black,451.89,1807.56
06502,4,Explicabo,black,451.89,1807.56
06502,4,Deleniti,pink,160.81,643.25
06502,4,Explicabo,black,451.89,1807.56
06502,4,Deleniti,pink,160.81,643.25
06502,3,Deleniti,pink,160.81,482.44
93458,1,Expedita,pink,922.14,922.14
93458,1,Expedita,pink,922.14,922.14
93458,3,Deleniti,pink,160.81,482.44
24977,2,Expedita,green,563.53,1127.06
10247,2,Fuga,blue,40.09,80.18
10247,2,Fuga,blue,40.09,80.18
10247,4,Explicabo,red,542.27,2169.07
10247,2,Fuga,blue,40.09,80.18
10247,4,Explicabo,red,542.27,2169.07
10247,3,Explicabo,red,542.27,1626.8
16356,4,Expedita,green,563.53,2254.12
63924,3,Fuga,blue,40.09,120.27
90599,2,Fuga,black,34.56,69.12
90599,2,Fuga,black,34.56,69.12
90599,2,Explicabo,black,451.89,903.78
90599,2,Fuga,black,34.56,69.12
90599,2,Explicabo,black,451.89,903.78
90599,4,Deleniti,red,107.21,428.83
15366,1,Fuga,pink,62.21,62.21
15366,1,Fuga,pink,62.21,62.21
15366,2,Fuga,black,34.56,69.12
15366,1,Fuga,pink,62.21,62.21
15366,2,Fuga,black,34.56,69.12
15366,4,Explicabo,green,497.08,1988.32
63594,1,Fuga,blue,40.09,40.09
63594,1,Fuga,blue,40.09,40.09
63594,3,Explicabo,pink,813.4,2440.21
63594,1,Fuga,blue,40.09,40.09
63594,3,Explicabo,pink,813.4,2440.21
63594,4,Explicabo,black,451.89,1807.56
63594,1,Fuga,blue,40.09,40.09
63594,3,Explicabo,pink,813.4,2440.21
63594,4,Explicabo,black,451.89,1807.56
63594,3,Explicabo,pink,813.4,2440.21
63594,1,Fuga,blue,40.09,40.09
63594,3,Explicabo,pink,813.4,2440.21
63594,4,Explicabo,black,451.89,1807.56
63594,3,Explicabo,pink,813.4,2440.21
63594,4,Explicabo,black,451.89,1807.56
36460,1,Fuga,black,34.56,34.56
36460,1,Fuga,black,34.56,34.56
36460,2,Deleniti,green,98.27,196.55
36460,1,Fuga,black,34.56,34.56
36460,2,Deleniti,green,98.27,196.55
36460,4,Expedita,pink,922.14,3688.56
66709,3,Fuga,green,38.02,114.05
66709,3,Fuga,green,38.02,114.05
66709,2,Fuga,blue,40.09,80.18
66709,3,Fuga,green,38.02,114.05
66709,2,Fuga,blue,40.09,80.18
66709,2,Explicabo,blue,524.19,1048.38
66709,3,Fuga,green,38.02,114.05
66709,2,Fuga,blue,40.09,80.18
66709,2,Explicabo,blue,524.19,1048.38
66709,4,Fuga,black,34.56,138.24
66709,3,Fuga,green,38.02,114.05
66709,2,Fuga,blue,40.09,80.18
66709,2,Explicabo,blue,524.19,1048.38
66709,4,Fuga,black,34.56,138.24
66709,1,Expedita,red,614.76,614.76
56204,1,Explicabo,black,451.89,451.89
56204,1,Explicabo,black,451.89,451.89
56204,3,Expedita,blue,594.27,1782.8
56204,1,Explicabo,black,451.89,451.89
56204,3,Expedita,blue,594.27,1782.8
56204,1,Explicabo,green,497.08,497.08
56204,1,Explicabo,black,451.89,451.89
56204,3,Expedita,blue,594.27,1782.8
56204,1,Explicabo,green,497.08,497.08
56204,4,Explicabo,green,497.08,1988.32
56204,1,Explicabo,black,451.89,451.89
56204,3,Expedita,blue,594.27,1782.8
56204,1,Explicabo,green,497.08,497.08
56204,4,Explicabo,green,497.08,1988.32
56204,2,Expedita,green,563.53,1127.06
04931,1,Deleniti,blue,103.63,103.63
15746,4,Deleniti,pink,160.81,643.25
15746,4,Deleniti,pink,160.81,643.25
15746,3,Fuga,red,41.47,124.42
15746,4,Deleniti,pink,160.81,643.25
15746,3,Fuga,red,41.47,124.42
15746,2,Expedita,blue,594.27,1188.54
15746,4,Deleniti,pink,160.81,643.25
15746,3,Fuga,red,41.47,124.42
15746,2,Expedita,blue,594.27,1188.54
15746,1,Explicabo,black,451.89,451.89
46236,3,Deleniti,pink,160.81,482.44
46236,3,Deleniti,pink,160.81,482.44
46236,2,Explicabo,blue,524.19,1048.38
28832,3,Expedita,green,563.53,1690.59
28832,3,Expedita,green,563.53,1690.59
28832,4,Fuga,green,38.02,152.06
28832,3,Expedita,green,563.53,1690.59
28832,4,Fuga,green,38.02,152.06
28832,1,Expedita,green,563.53,563.53
28832,3,Expedita,green,563.53,1690.59
28832,4,Fuga,green,38.02,152.06
28832,1,Expedita,green,563.53,563.53
28832,1,Expedita,pink,922.14,922.14
28832,3,Expedita,green,563.53,1690.59
28832,4,Fuga,green,38.02,152.06
28832,1,Expedita,green,563.53,563.53
28832,1,Expedita,pink,922.14,922.14
28832,2,Fuga,green,38.02,76.03
51519,3,Fuga,black,34.56,103.68
51519,3,Fuga,black,34.56,103.68
51519,1,Expedita,blue,594.27,594.27
51519,3,Fuga,black,34.56,103.68
51519,1,Expedita,blue,594.27,594.27
51519,2,Deleniti,black,89.34,178.68
51519,3,Fuga,black,34.56,103.68
51519,1,Expedita,blue,594.27,594.27
51519,2,Deleniti,black,89.34,178.68
51519,2,Expedita,red,614.76,1229.52
99718,1,Explicabo,blue,524.19,524.19
99718,1,Explicabo,blue,524.19,524.19
99718,4,Explicabo,green,497.08,1988.32
10587,3,Deleniti,blue,103.63,310.9
32052,4,Deleniti,red,107.21,428.83
32052,4,Deleniti,red,107.21,428.83
32052,4,Fuga,red,41.47,165.89
32052,4,Deleniti,red,107.21,428.83
32052,4,Fuga,red,41.47,165.89
32052,2,Fuga,green,38.02,76.03
26180,2,Deleniti,pink,160.81,321.62
26180,2,Deleniti,pink,160.81,321.62
26180,3,Deleniti,pink,160.81,482.44
26180,2,Deleniti,pink,160.81,321.62
26180,3,Deleniti,pink,160.81,482.44
26180,4,Deleniti,green,98.27,393.1
26180,2,Deleniti,pink,160.81,321.62
26180,3,Deleniti,pink,160.81,482.44
26180,4,Deleniti,green,98.27,393.1
26180,1,Deleniti,red,107.21,107.21
26180,2,Deleniti,pink,160.81,321.62
26180,3,Deleniti,pink,160.81,482.44
26180,4,Deleniti,green,98.27,393.1
26180,1,Deleniti,red,107.21,107.21
26180,3,Expedita,red,614.76,1844.28
28307,3,Fuga,red,41.47,124.42
28307,3,Fuga,red,41.47,124.42
28307,1,Fuga,black,34.56,34.56
28307,3,Fuga,red,41.47,124.42
28307,1,Fuga,black,34.56,34.56
28307,2,Fuga,red,41.47,82.94
28307,3,Fuga,red,41.47,124.42
28307,1,Fuga,black,34.56,34.56
28307,2,Fuga,red,41.47,82.94
28307,3,Explicabo,blue,524.19,1572.58
41812,2,Fuga,pink,62.21,124.42
41812,2,Fuga,pink,62.21,124.42
41812,3,Deleniti,green,98.27,294.82
41812,2,Fuga,pink,62.21,124.42
41812,3,Deleniti,green,98.27,294.82
41812,4,Fuga,red,41.47,165.89
41812,2,Fuga,pink,62.21,124.42
41812,3,Deleniti,green,98.27,294.82
41812,4,Fuga,red,41.47,165.89
41812,3,Deleniti,black,89.34,268.02
41812,2,Fuga,pink,62.21,124.42
41812,3,Deleniti,green,98.27,294.82
41812,4,Fuga,red,41.47,165.89
41812,3,Deleniti,black,89.34,268.02
41812,3,Fuga,black,34.56,103.68
63699,2,Expedita,green,563.53,1127.06
63699,2,Expedita,green,563.53,1127.06
63699,3,Fuga,pink,62.21,186.62
63699,2,Expedita,green,563.53,1127.06
63699,3,Fuga,pink,62.21,186.62
63699,1,Deleniti,green,98.27,98.27
32689,1,Expedita,red,614.76,614.76
32689,1,Expedita,red,614.76,614.76
32689,2,Fuga,green,38.02,76.03
32689,1,Expedita,red,614.76,614.76
32689,2,Fuga,green,38.02,76.03
32689,4,Expedita,blue,594.27,2377.07
32689,1,Expedita,red,614.76,614.76
32689,2,Fuga,green,38.02,76.03
32689,4,Expedita,blue,594.27,2377.07
32689,4,Deleniti,pink,160.81,643.25
32689,1,Expedita,red,614.76,614.76
32689,2,Fuga,green,38.02,76.03
32689,4,Expedita,blue,594.27,2377.07
32689,4,Deleniti,pink,160.81,643.25
32689,2,Fuga,black,34.56,69.12
07334,3,Explicabo,green,497.08,1491.24
07334,3,Explicabo,green,497.08,1491.24
07334,4,Expedita,blue,594.27,2377.07
22763,1,Fuga,pink,62.21,62.21
22763,1,Fuga,pink,62.21,62.21
22763,2,Explicabo,green,497.08,994.16
22763,1,Fuga,pink,62.21,62.21
22763,2,Explicabo,green,497.08,994.16
22763,2,Explicabo,black,451.89,903.78
22763,1,Fuga,pink,62.21,62.21
22763,2,Explicabo,green,497.08,994.16
22763,2,Explicabo,black,451.89,903.78
22763,3,Fuga,red,41.47,124.42
22763,1,Fuga,pink,62.21,62.21
22763,2,Explicabo,green,497.08,994.16
22763,2,Explicabo,black,451.89,903.78
22763,3,Fuga,red,41.47,124.42
22763,3,Explicabo,blue,524.19,1572.58
14165,4,Expedita,green,563.53,2254.12
14165,4,Expedita,green,563.53,2254.12
14165,1,Fuga,black,34.56,34.56
14165,4,Expedita,green,563.53,2254.12
14165,1,Fuga,black,34.56,34.56
14165,2,Explicabo,red,542.27,1084.54
66130,4,Fuga,red,41.47,165.89
66130,4,Fuga,red,41.47,165.89
66130,4,Fuga,black,34.56,138.24
66130,4,Fuga,red,41.47,165.89
66130,4,Fuga,black,34.56,138.24
66130,2,Fuga,green,38.02,76.03
66130,4,Fuga,red,41.47,165.89
66130,4,Fuga,black,34.56,138.24
66130,2,Fuga,green,38.02,76.03
66130,4,Explicabo,blue,524.19,2096.77
66130,4,Fuga,red,41.47,165.89
66130,4,Fuga,black,34.56,138.24
66130,2,Fuga,green,38.02,76.03
66130,4,Explicabo,blue,524.19,2096.77
66130,4,Fuga,red,41.47,165.89
44807,2,Explicabo,green,497.08,994.16
12621,2,Deleniti,blue,103.63,207.27
12621,2,Deleniti,blue,103.63,207.27
12621,1,Expedita,green,563.53,563.53
38556,4,Explicabo,green,497.08,1988.32
38556,4,Explicabo,green,497.08,1988.32
38556,1,Fuga,red,41.47,41.47
38556,4,Explicabo,green,497.08,1988.32
38556,1,Fuga,red,41.47,41.47
38556,4,Fuga,green,38.02,152.06
88400,1,Deleniti,red,107.21,107.21
88400,1,Deleniti,red,107.21,107.21
88400,2,Explicabo,pink,813.4,1626.8
59872,2,Explicabo,green,497.08,994.16
59872,2,Explicabo,green,497.08,994.16
59872,3,Deleniti,black,89.34,268.02
59872,2,Explicabo,green,497.08,994.16
59872,3,Deleniti,black,89.34,268.02
59872,3,Explicabo,blue,524.19,1572.58
59872,2,Explicabo,green,497.08,994.16
59872,3,Deleniti,black,89.34,268.02
59872,3,Explicabo,blue,524.19,1572.58
59872,1,Fuga,red,41.47,41.47
13357,2,Deleniti,black,89.34,178.68
13357,2,Deleniti,black,89.34,178.68
13357,1,Expedita,black,512.3,512.3
13357,2,Deleniti,black,89.34,178.68
13357,1,Expedita,black,512.3,512.3
13357,3,Explicabo,blue,524.19,1572.58
13357,2,Deleniti,black,89.34,178.68
13357,1,Expedita,black,512.3,512.3
13357,3,Explicabo,blue,524.19,1572.58
13357,4,Explicabo,red,542.27,2169.07
46487,3,Expedita,blue,594.27,1782.8
46487,3,Expedita,blue,594.27,1782.8
46487,2,Explicabo,blue,524.19,1048.38
46487,3,Expedita,blue,594.27,1782.8
46487,2,Explicabo,blue,524.19,1048.38
46487,4,Deleniti,red,107.21,428.83
46487,3,Expedita,blue,594.27,1782.8
46487,2,Explicabo,blue,524.19,1048.38
46487,4,Deleniti,red,107.21,428.83
46487,4,Explicabo,blue,524.19,2096.77
46487,3,Expedita,blue,594.27,1782.8
46487,2,Explicabo,blue,524.19,1048.38
46487,4,Deleniti,red,107.21,428.83
46487,4,Explicabo,blue,524.19,2096.77
46487,3,Deleniti,pink,160.81,482.44
67149,2,Expedita,red,614.76,1229.52
67149,2,Expedita,red,614.76,1229.52
67149,2,Fuga,black,34.56,69.12
67149,2,Expedita,red,614.76,1229.52
67149,2,Fuga,black,34.56,69.12
67149,4,Explicabo,pink,813.4,3253.61
67149,2,Expedita,red,614.76,1229.52
67149,2,Fuga,black,34.56,69.12
67149,4,Explicabo,pink,813.4,3253.61
67149,2,Expedita,pink,922.14,1844.28
36286,3,Expedita,green,563.53,1690.59
36286,3,Expedita,green,563.53,1690.59
36286,2,Expedita,blue,594.27,1188.54
36286,3,Expedita,green,563.53,1690.59
36286,2,Expedita,blue,594.27,1188.54
36286,3,Deleniti,green,98.27,294.82
15748,2,Deleniti,pink,160.81,321.62
15748,2,Deleniti,pink,160.81,321.62
15748,1,Deleniti,black,89.34,89.34
15748,2,Deleniti,pink,160.81,321.62
15748,1,Deleniti,black,89.34,89.34
15748,4,Expedita,pink,922.14,3688.56
15748,2,Deleniti,pink,160.81,321.62
15748,1,Deleniti,black,89.34,89.34
15748,4,Expedita,pink,922.14,3688.56
15748,2,Expedita,blue,594.27,1188.54
15748,2,Deleniti,pink,160.81,321.62
15748,1,Deleniti,black,89.34,89.34
15748,4,Expedita,pink,922.14,3688.56
15748,2,Expedita,blue,594.27,1188.54
15748,2,Explicabo,black,451.89,903.78
65428,1,Fuga,blue,40.09,40.09
65428,1,Fuga,blue,40.09,40.09
65428,3,Explicabo,pink,813.4,2440.21
65428,1,Fuga,blue,40.09,40.09
65428,3,Explicabo,pink,813.4,2440.21
65428,1,Deleniti,pink,160.81,160.81
10785,3,Fuga,pink,62.21,186.62
10785,3,Fuga,pink,62.21,186.62
10785,3,Deleniti,black,89.34,268.02
10785,3,Fuga,pink,62.21,186.62
10785,3,Deleniti,black,89.34,268.02
10785,3,Deleniti,blue,103.63,310.9
10785,3,Fuga,pink,62.21,186.62
10785,3,Deleniti,black,89.34,268.02
10785,3,Deleniti,blue,103.63,310.9
10785,1,Expedita,blue,594.27,594.27
23669,2,Explicabo,pink,813.4,1626.8
23669,2,Explicabo,pink,813.4,1626.8
23669,3,Deleniti,black,89.34,268.02
23669,2,Explicabo,pink,813.4,1626.8
23669,3,Deleniti,black,89.34,268.02
23669,2,Expedita,blue,594.27,1188.54
32257,4,Expedita,pink,922.14,3688.56
32257,4,Expedita,pink,922.14,3688.56
32257,2,Explicabo,green,497.08,994.16
32257,4,Expedita,pink,922.14,3688.56
32257,2,Explicabo,green,497.08,994.16
32257,2,Explicabo,black,451.89,903.78
32257,4,Expedita,pink,922.14,3688.56
32257,2,Explicabo,green,497.08,994.16
32257,2,Explicabo,black,451.89,903.78
32257,1,Expedita,blue,594.27,594.27
99092,4,Expedita,pink,922.14,3688.56
99092,4,Expedita,pink,922.14,3688.56
99092,1,Deleniti,black,89.34,89.34
99092,4,Expedita,pink,922.14,3688.56
99092,1,Deleniti,black,89.34,89.34
99092,4,Explicabo,black,451.89,1807.56
99092,4,Expedita,pink,922.14,3688.56
99092,1,Deleniti,black,89.34,89.34
99092,4,Explicabo,black,451.89,1807.56
99092,2,Fuga,red,41.47,82.94
99092,4,Expedita,pink,922.14,3688.56
99092,1,Deleniti,black,89.34,89.34
99092,4,Explicabo,black,451.89,1807.56
99092,2,Fuga,red,41.47,82.94
99092,4,Deleniti,green,98.27,393.1
57629,2,Explicabo,pink,813.4,1626.8
57629,2,Explicabo,pink,813.4,1626.8
57629,4,Deleniti,black,89.34,357.36
57629,2,Explicabo,pink,813.4,1626.8
57629,4,Deleniti,black,89.34,357.36
57629,1,Explicabo,green,497.08,497.08
57629,2,Explicabo,pink,813.4,1626.8
57629,4,Deleniti,black,89.34,357.36
57629,1,Explicabo,green,497.08,497.08
57629,4,Deleniti,black,89.34,357.36
57629,2,Explicabo,pink,813.4,1626.8
57629,4,Deleniti,black,89.34,357.36
57629,1,Explicabo,green,497.08,497.08
57629,4,Deleniti,black,89.34,357.36
57629,1,Explicabo,blue,524.19,524.19
04924,2,Expedita,black,512.3,1024.6
04924,2,Expedita,black,512.3,1024.6
04924,4,Deleniti,red,107.21,428.83
52459,2,Expedita,black,512.3,1024.6
52459,2,Expedita,black,512.3,1024.6
52459,3,Fuga,black,34.56,103.68
52459,2,Expedita,black,512.3,1024.6
52459,3,Fuga,black,34.56,103.68
52459,2,Deleniti,red,107.21,214.42
52459,2,Expedita,black,512.3,1024.6
52459,3,Fuga,black,34.56,103.68
52459,2,Deleniti,red,107.21,214.42
52459,2,Expedita,red,614.76,1229.52
52459,2,Expedita,black,512.3,1024.6
52459,3,Fuga,black,34.56,103.68
52459,2,Deleniti,red,107.21,214.42
52459,2,Expedita,red,614.76,1229.52
52459,1,Deleniti,red,107.21,107.21
96160,1,Fuga,black,34.56,34.56
04928,3,Expedita,red,614.76,1844.28
32694,2,Fuga,green,38.02,76.03
32694,2,Fuga,green,38.02,76.03
32694,2,Expedita,green,563.53,1127.06
32694,2,Fuga,green,38.02,76.03
32694,2,Expedita,green,563.53,1127.06
32694,4,Expedita,pink,922.14,3688.56
50259,4,Fuga,black,34.56,138.24
50259,4,Fuga,black,34.56,138.24
50259,4,Deleniti,green,98.27,393.1
50259,4,Fuga,black,34.56,138.24
50259,4,Deleniti,green,98.27,393.1
50259,1,Fuga,red,41.47,41.47
50259,4,Fuga,black,34.56,138.24
50259,4,Deleniti,green,98.27,393.1
50259,1,Fuga,red,41.47,41.47
50259,1,Expedita,pink,922.14,922.14
50259,4,Fuga,black,34.56,138.24
50259,4,Deleniti,green,98.27,393.1
50259,1,Fuga,red,41.47,41.47
50259,1,Expedita,pink,922.14,922.14
50259,4,Deleniti,black,89.34,357.36
67699,4,Fuga,green,38.02,152.06
67699,4,Fuga,green,38.02,152.06
67699,2,Deleniti,red,107.21,214.42
61279,1,Explicabo,red,542.27,542.27
61279,1,Explicabo,red,542.27,542.27
61279,2,Explicabo,black,451.89,903.78
61279,1,Explicabo,red,542.27,542.27
61279,2,Explicabo,black,451.89,903.78
61279,3,Deleniti,pink,160.81,482.44
61279,1,Explicabo,red,542.27,542.27
61279,2,Explicabo,black,451.89,903.78
61279,3,Deleniti,pink,160.81,482.44
61279,2,Fuga,green,38.02,76.03
61279,1,Explicabo,red,542.27,542.27
61279,2,Explicabo,black,451.89,903.78
61279,3,Deleniti,pink,160.81,482.44
61279,2,Fuga,green,38.02,76.03
61279,1,Explicabo,red,542.27,542.27
58710,3,Deleniti,black,89.34,268.02
53557,1,Deleniti,blue,103.63,103.63
53557,1,Deleniti,blue,103.63,103.63
53557,4,Explicabo,pink,813.4,3253.61
53557,1,Deleniti,blue,103.63,103.63
53557,4,Explicabo,pink,813.4,3253.61
53557,2,Deleniti,blue,103.63,207.27
53557,1,Deleniti,blue,103.63,103.63
53557,4,Explicabo,pink,813.4,3253.61
53557,2,Deleniti,blue,103.63,207.27
53557,4,Expedita,green,563.53,2254.12
53557,1,Deleniti,blue,103.63,103.63
53557,4,Explicabo,pink,813.4,3253.61
53557,2,Deleniti,blue,103.63,207.27
53557,4,Expedita,green,563.53,2254.12
53557,3,Explicabo,green,497.08,1491.24
44265,4,Explicabo,blue,524.19,2096.77
44265,4,Explicabo,blue,524.19,2096.77
44265,3,Deleniti,green,98.27,294.82
44265,4,Explicabo,blue,524.19,2096.77
44265,3,Deleniti,green,98.27,294.82
44265,4,Deleniti,red,107.21,428.83
44265,4,Explicabo,blue,524.19,2096.77
44265,3,Deleniti,green,98.27,294.82
44265,4,Deleniti,red,107.21,428.83
44265,4,Explicabo,red,542.27,2169.07
44265,4,Explicabo,blue,524.19,2096.77
44265,3,Deleniti,green,98.27,294.82
44265,4,Deleniti,red,107.21,428.83
44265,4,Explicabo,red,542.27,2169.07
44265,3,Deleniti,black,89.34,268.02
66822,3,Explicabo,green,497.08,1491.24
66822,3,Explicabo,green,497.08,1491.24
66822,2,Expedita,black,512.3,1024.6
66822,3,Explicabo,green,497.08,1491.24
66822,2,Expedita,black,512.3,1024.6
66822,4,Deleniti,black,89.34,357.36
66822,3,Explicabo,green,497.08,1491.24
66822,2,Expedita,black,512.3,1024.6
66822,4,Deleniti,black,89.34,357.36
66822,3,Expedita,black,512.3,1536.9
66822,3,Explicabo,green,497.08,1491.24
66822,2,Expedita,black,512.3,1024.6
66822,4,Deleniti,black,89.34,357.36
66822,3,Expedita,black,512.3,1536.9
66822,1,Deleniti,black,89.34,89.34
04938,1,Deleniti,red,107.21,107.21
04938,1,Deleniti,red,107.21,107.21
04938,2,Fuga,green,38.02,76.03
04938,1,Deleniti,red,107.21,107.21
04938,2,Fuga,green,38.02,76.03
04938,3,Explicabo,black,451.89,1355.67
04938,1,Deleniti,red,107.21,107.21
04938,2,Fuga,green,38.02,76.03
04938,3,Explicabo,black,451.89,1355.67
04938,4,Fuga,pink,62.21,248.83
66564,1,Fuga,green,38.02,38.02
13597,3,Expedita,pink,922.14,2766.42
89441,4,Fuga,red,41.47,165.89
89441,4,Fuga,red,41.47,165.89
89441,2,Explicabo,black,451.89,903.78
89441,4,Fuga,red,41.47,165.89
89441,2,Explicabo,black,451.89,903.78
89441,3,Fuga,pink,62.21,186.62
89441,4,Fuga,red,41.47,165.89
89441,2,Explicabo,black,451.89,903.78
89441,3,Fuga,pink,62.21,186.62
89441,4,Expedita,black,512.3,2049.2
25584,4,Fuga,black,34.56,138.24
25584,4,Fuga,black,34.56,138.24
25584,3,Deleniti,blue,103.63,310.9
23972,3,Deleniti,red,107.21,321.62
23972,3,Deleniti,red,107.21,321.62
23972,1,Fuga,green,38.02,38.02
23972,3,Deleniti,red,107.21,321.62
23972,1,Fuga,green,38.02,38.02
23972,3,Explicabo,pink,813.4,2440.21
23972,3,Deleniti,red,107.21,321.62
23972,1,Fuga,green,38.02,38.02
23972,3,Explicabo,pink,813.4,2440.21
23972,3,Fuga,pink,62.21,186.62
23972,3,Deleniti,red,107.21,321.62
23972,1,Fuga,green,38.02,38.02
23972,3,Explicabo,pink,813.4,2440.21
23972,3,Fuga,pink,62.21,186.62
23972,1,Fuga,green,38.02,38.02
57339,4,Explicabo,red,542.27,2169.07
57339,4,Explicabo,red,542.27,2169.07
57339,1,Explicabo,red,542.27,542.27
57339,4,Explicabo,red,542.27,2169.07
57339,1,Explicabo,red,542.27,542.27
57339,2,Fuga,pink,62.21,124.42
57339,4,Explicabo,red,542.27,2169.07
57339,1,Explicabo,red,542.27,542.27
57339,2,Fuga,pink,62.21,124.42
57339,1,Deleniti,green,98.27,98.27
66578,1,Fuga,red,41.47,41.47
66578,1,Fuga,red,41.47,41.47
66578,1,Deleniti,black,89.34,89.34
66578,1,Fuga,red,41.47,41.47
66578,1,Deleniti,black,89.34,89.34
66578,2,Fuga,pink,62.21,124.42
66578,1,Fuga,red,41.47,41.47
66578,1,Deleniti,black,89.34,89.34
66578,2,Fuga,pink,62.21,124.42
66578,1,Explicabo,black,451.89,451.89
66578,1,Fuga,red,41.47,41.47
66578,1,Deleniti,black,89.34,89.34
66578,2,Fuga,pink,62.21,124.42
66578,1,Explicabo,black,451.89,451.89
66578,1,Expedita,pink,922.14,922.14
45899,4,Explicabo,red,542.27,2169.07
07381,2,Deleniti,green,98.27,196.55
07381,2,Deleniti,green,98.27,196.55
07381,4,Fuga,black,34.56,138.24
07381,2,Deleniti,green,98.27,196.55
07381,4,Fuga,black,34.56,138.24
07381,1,Deleniti,red,107.21,107.21
07381,2,Deleniti,green,98.27,196.55
07381,4,Fuga,black,34.56,138.24
07381,1,Deleniti,red,107.21,107.21
07381,1,Fuga,blue,40.09,40.09
07381,2,Deleniti,green,98.27,196.55
07381,4,Fuga,black,34.56,138.24
07381,1,Deleniti,red,107.21,107.21
07381,1,Fuga,blue,40.09,40.09
07381,2,Fuga,pink,62.21,124.42
41516,3,Deleniti,black,89.34,268.02
66578,3,Explicabo,black,451.89,1355.67
66578,3,Explicabo,black,451.89,1355.67
66578,1,Deleniti,blue,103.63,103.63
66578,3,Explicabo,black,451.89,1355.67
66578,1,Deleniti,blue,103.63,103.63
66578,2,Deleniti,pink,160.81,321.62
66578,3,Explicabo,black,451.89,1355.67
66578,1,Deleniti,blue,103.63,103.63
66578,2,Deleniti,pink,160.81,321.62
66578,1,Deleniti,blue,103.63,103.63
03119,1,Deleniti,green,98.27,98.27
03119,1,Deleniti,green,98.27,98.27
03119,3,Fuga,green,38.02,114.05
03119,1,Deleniti,green,98.27,98.27
03119,3,Fuga,green,38.02,114.05
03119,1,Deleniti,pink,160.81,160.81
03119,1,Deleniti,green,98.27,98.27
03119,3,Fuga,green,38.02,114.05
03119,1,Deleniti,pink,160.81,160.81
03119,1,Explicabo,blue,524.19,524.19
56761,4,Explicabo,black,451.89,1807.56
44269,4,Expedita,red,614.76,2459.04
44269,4,Expedita,red,614.76,2459.04
44269,3,Explicabo,pink,813.4,2440.21
42285,2,Fuga,pink,62.21,124.42
42285,2,Fuga,pink,62.21,124.42
42285,3,Fuga,red,41.47,124.42
42285,2,Fuga,pink,62.21,124.42
42285,3,Fuga,red,41.47,124.42
42285,3,Explicabo,blue,524.19,1572.58
42285,2,Fuga,pink,62.21,124.42
42285,3,Fuga,red,41.47,124.42
42285,3,Explicabo,blue,524.19,1572.58
42285,4,Fuga,blue,40.09,160.36
21109,4,Expedita,black,512.3,2049.2
21109,4,Expedita,black,512.3,2049.2
21109,1,Fuga,green,38.02,38.02
21109,4,Expedita,black,512.3,2049.2
21109,1,Fuga,green,38.02,38.02
21109,3,Expedita,green,563.53,1690.59
42289,2,Fuga,red,41.47,82.94
42289,2,Fuga,red,41.47,82.94
42289,3,Deleniti,black,89.34,268.02
42289,2,Fuga,red,41.47,82.94
42289,3,Deleniti,black,89.34,268.02
42289,4,Deleniti,blue,103.63,414.54
42289,2,Fuga,red,41.47,82.94
42289,3,Deleniti,black,89.34,268.02
42289,4,Deleniti,blue,103.63,414.54
42289,1,Expedita,pink,922.14,922.14
42289,2,Fuga,red,41.47,82.94
42289,3,Deleniti,black,89.34,268.02
42289,4,Deleniti,blue,103.63,414.54
42289,1,Expedita,pink,922.14,922.14
42289,1,Deleniti,green,98.27,98.27
36093,3,Explicabo,blue,524.19,1572.58
36093,3,Explicabo,blue,524.19,1572.58
36093,2,Expedita,green,563.53,1127.06
36093,3,Explicabo,blue,524.19,1572.58
36093,2,Expedita,green,563.53,1127.06
36093,3,Deleniti,blue,103.63,310.9
45127,4,Explicabo,green,497.08,1988.32
